time,wind_speed,wind_angle,battery_voltage,battery_current,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,velocity_x,velocity_y,velocity_z,angular_x,angular_y,angular_z,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z,node_ids
0.0,1.2000000476837158,125.0,23.35325050354004,0.0,-79.78280255650297,40.45892229927513,268.53954809570314,-0.0110957771539688,0.0018491151276975,-0.984558880329132,0.1746923923492431,-0.0212294628309228,-0.0076893917193609,0.0088498212847824,0.0074558332562446,0.0041000735945999,0.0059594786725938,-0.0915123602002859,0.1563318703137338,-9.810836151838306,14933.0
0.1,1.100000023841858,123.0,23.3494930267334,0.0,-79.78280253567846,40.4589223124061,268.5404084291458,-0.0110743399709463,0.0018502854509279,-0.9845560789108276,0.1747093796730041,-0.0260510362373971,-0.0094405963162946,0.0091779452011818,-0.0087787536904215,-0.0041157826781272,-0.0122970398515462,-0.0989028844702989,0.1821857545897365,-9.80576486170292,14933.0
0.3,1.100000023841858,123.0,23.34698867797852,0.0159035474061965,-79.78280262199438,40.45892225641523,268.52920967006685,-0.0110563766211271,0.0018636378226801,-0.9845548272132874,0.174717366695404,-0.0272504336269707,-0.0073615865076946,0.0089480100479797,-0.0110891070216894,-0.001761638559401,-0.0112194959074258,-0.0970492622908204,0.1832425291836261,-9.80557775080204,14933.0
0.4,1.100000023841858,121.0,23.34573745727539,0.0,-79.78280259384256,40.45892227253788,268.5300431814194,-0.0110921300947666,0.0018801048863679,-0.9845495223999025,0.1747451424598693,-0.0295500860723519,-0.0096538079742147,0.0088749190798783,0.0082874689251184,0.0031202882528305,0.0076507912017405,-0.090488430513069,0.1551922662556171,-9.810408135652544,14933.0
0.6,1.0,120.0,23.354501724243164,0.0,-79.78280270565048,40.45892219677084,268.5189354982376,-0.0110643357038497,0.0019378690049052,-0.9845449328422546,0.1747722029685974,-0.0249535385793119,-0.0073143653139055,0.0086148909438279,0.0069309184327721,0.0026980645488947,0.0099193295463919,-0.1023296452034264,0.1819316565245389,-9.806278247237207,14933.0
0.7,1.0,116.0,23.35074615478516,0.0079517737030982,-79.78280267842591,40.45892221217021,268.5197675790787,-0.0110733360052108,0.0019394997507333,-0.9845430254936218,0.1747820079326629,-0.0297798119225834,-0.0090241012271569,0.0090380602603397,-0.0086144534870982,0.0010558931389823,-0.0087843043729662,-0.096216573100537,0.1834356334805488,-9.807057096362117,14933.0
0.9,1.0,116.0,23.34573745727539,0.0,-79.78280283022622,40.45892214667261,268.5110579099656,-0.0110305435955524,0.001963073387742,-0.9845388531684875,0.1748075485229492,-0.0214665899508062,-0.0108028845487815,0.0122120517480259,-0.0006360667757689,0.0002400762459728,-0.0050336360000073,-0.0916735423542559,0.1550642122328281,-9.810299377441408,14933.0
1.0,1.0,116.0,23.35575485229492,0.0079517737030982,-79.78280294766859,40.458922055803335,268.4990085926056,-0.0110482759773731,0.0019821731839329,-0.9845336079597472,0.1748359501361847,-0.0182476793191781,-0.0045901658735228,0.0107231798884222,-0.000814578437712,0.0018270034343004,0.0075006550177931,-0.0924601573124528,0.1558471178635954,-9.81116125702858,14933.0
1.2,1.100000023841858,115.0,23.35074615478516,0.0,-79.78280290594716,40.458922078935366,268.50110500717165,-0.0110327387228608,0.0019673304632306,-0.9845271110534668,0.174873799085617,-0.0256981395115738,-0.008331601546674,0.0110776049459713,-0.0013265493325889,-0.0001369167002849,0.0019568230491131,-0.0998508734442293,0.1775860423967242,-9.806310406923297,14933.0
1.3,1.100000023841858,113.0,23.348241806030277,0.0,-79.78280305532165,40.45892197889325,268.49125152492525,-0.0109713338315486,0.0019890724215656,-0.984529972076416,0.1748613864183426,-0.0165077303304431,-0.00392399270736,0.0127794666567291,0.0053594405762851,0.002639754442498,-0.0007925938698463,-0.0966387420706451,0.1724906324967742,-9.807289815545085,14933.0
1.5,1.100000023841858,115.0,23.354501724243164,0.0159035474061965,-79.78280313550772,40.45892190232106,268.48123031520845,-0.0109592033550143,0.0020140239503234,-0.9845304489135742,0.1748589277267456,-0.0206825905270315,-0.0008469689800119,0.0115560006552412,0.0062607200816273,-0.000876649224665,-0.0001348000077996,-0.0924476954340934,0.1642670535854995,-9.811107462644577,14933.0
1.6,1.100000023841858,116.0,23.35325050354004,0.0079517737030982,-79.78280311177849,40.45892190968204,268.4823568429947,-0.0109768928959965,0.0020142288412898,-0.9845276474952698,0.1748738884925842,-0.0251730126400579,-0.0023729057048347,0.0118411154725233,-0.0070808469317853,-0.0004396729636937,0.0005822950042784,-0.09778115096502,0.1665142299234867,-9.808825879096986,14933.0
1.8,1.2000000476837158,118.0,23.35325050354004,0.0079517737030982,-79.78280322027484,40.458921861370456,268.4722134437561,-0.0109713179990649,0.0020042627584189,-0.9845252633094788,0.1748876124620437,-0.0257551546704251,-0.0065701020540728,0.0107578007302217,-0.008103173226118,-0.0018884961027652,-0.0046312673948705,-0.0961270558834076,0.1646308417618275,-9.809410015940667,14933.0
1.9,1.2000000476837158,120.0,23.3494930267334,-0.0079517737030982,-79.78280319342798,40.45892187631033,268.47323971652986,-0.0109936632215976,0.0019985074177384,-0.9845249652862548,0.1748877614736557,-0.0279063104079308,-0.0088973560248983,0.0107582496020427,0.0079004596918821,0.003338559763506,0.005116946529597,-0.0967955296766013,0.1640380254574119,-9.8084487336874,14933.0
2.1,1.2000000476837158,123.0,23.35199737548828,0.0,-79.7828034081565,40.4589217424958,268.4649541940689,-0.0109195690602064,0.0020320215262472,-0.9845228791236876,0.174904003739357,-0.0097131026111652,-0.0028823194275529,0.0129935549691358,0.0096441898494958,0.0046760039404034,0.0067144269123673,-0.0980473180487752,0.1736075968667864,-9.80851656138897,14933.0
2.2,1.2999999523162842,125.0,23.35074615478516,0.0159035474061965,-79.78280339583844,40.45892174939623,268.46624773406984,-0.0109230447560548,0.0020140409469604,-0.9845181703567504,0.1749303042888641,-0.014592212509693,-0.0044070976327358,0.0132898669342765,-0.0076464838348329,-0.0031258908566087,-0.0072168218903243,-0.0970740033220499,0.1725403703749179,-9.807077561616898,14933.0
2.4,1.2999999523162842,126.0,23.348241806030277,0.0,-79.78280350381934,40.45892168682458,268.4562804069519,-0.0109239555895328,0.0020193106029182,-0.9845178127288818,0.1749322861433029,-0.0190593894590193,-0.0056018549718094,0.0121148793507617,-0.0095912655815482,-0.0012671409640461,-0.0095023987814784,-0.0965706494171172,0.1623519808240235,-9.808917680382724,14933.0
2.5,1.399999976158142,128.0,23.35700607299805,0.0159035474061965,-79.78280364854778,40.45892158343865,268.4454572763443,-0.0109085813164711,0.0020512642804533,-0.9845175743103028,0.174934446811676,-0.0114902515441617,0.000650545665146,0.0107630103534375,0.0068142227828502,0.0014403498498722,0.0055321464315056,-0.0928666484355926,0.1606384542770683,-9.810397610664369,14933.0
2.7,1.399999976158142,127.0,23.3494930267334,-0.0079517737030982,-79.78280361554788,40.458921593788354,268.44758206272127,-0.0109112011268734,0.0020513567142188,-0.9845139384269714,0.174954742193222,-0.0181998808493126,-0.0028779335595692,0.0108525324704165,0.0066755609586834,0.0031572533771395,0.0049439873546361,-0.0983996584732085,0.1750174701958894,-9.807183980941774,14933.0
2.8,1.399999976158142,128.0,23.35199737548828,0.0079517737030982,-79.78280379321367,40.458921520882825,268.4369752969742,-0.0108873900026083,0.0020511543843895,-0.984511375427246,0.1749705821275711,-0.0124578731775867,-0.0045301405195103,0.0101223115461429,-0.0092901578173041,-0.0026126175653189,-0.0111996168270707,-0.1003338717296719,0.1787449239939451,-9.806461265087126,14933.0
3.0,1.399999976158142,128.0,23.35325050354004,0.0,-79.78280391150635,40.45892143485117,268.4251366224289,-0.0108932433649897,0.0020678346045315,-0.9845098853111268,0.1749780774116516,-0.0146324213416705,-0.0010611895677784,0.0061471932009849,-0.0086627816781401,-0.0039313826709985,-0.012707064859569,-0.0938240934535861,0.1575539018400013,-9.810300546884536,14933.0
3.1,1.5,127.0,23.35199737548828,0.0,-79.7828038961989,40.45892144024543,268.42571478748323,-0.0108861392363905,0.0020776088349521,-0.9845107197761536,0.1749738901853561,-0.0163438433063781,-0.0028934542744975,0.0060101001549688,0.0057786512188613,0.0024838163517415,0.0096238311380147,-0.0928898911178112,0.1534321812540292,-9.809706469774246,14933.0
3.3,1.5,127.0,23.35074615478516,0.0079517737030982,-79.78280401450422,40.45892136471994,268.4159782495499,-0.0108647253364324,0.0020972327329218,-0.9845110774040222,0.1749730259180069,-0.0164606188561336,-0.0029250652893674,0.0066195214552678,0.0060681514441967,0.0026770355179905,0.0042079715058207,-0.0963810443133115,0.182797245439142,-9.807684502601624,14933.0
3.4,1.5,126.0,23.36076164245605,0.0397588685154914,-79.78280399522325,40.4589213736982,268.4166204299927,-0.0108610289171338,0.0020821632351726,-0.9845112562179564,0.1749727427959442,-0.0208675188017955,-0.0044470372988158,0.0069437211143358,-0.005218141246587,0.0031349966302514,-0.0075550219044089,-0.0999887124169618,0.1823892742395401,-9.8064179956913,14933.0
3.6,1.600000023841858,125.0,23.35575485229492,0.0079517737030982,-79.78280408318108,40.458921326289456,268.405163225174,-0.0108762001618742,0.0020861567463725,-0.9845093488693236,0.1749821156263351,-0.0268367105332124,-0.0069330391767317,0.0045275333285579,-0.0074573107995092,0.0031017113942652,-0.0113975843414664,-0.091940449476242,0.1536617758311331,-9.810798729658126,14933.0
3.7,1.600000023841858,124.0,23.35074615478516,0.0,-79.78280405545019,40.45892134162224,268.4055553045273,-0.0108989952132105,0.0020823031663894,-0.9845054745674132,0.1750026643276214,-0.0288906256586133,-0.0088219553245007,0.00436789670106,0.008603629656136,-0.0019004895584657,0.0071495794691145,-0.0924597918614745,0.1569758132100105,-9.80888552069664,14933.0
