time,wind_speed,wind_angle,battery_voltage,battery_current,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,velocity_x,velocity_y,velocity_z,angular_x,angular_y,angular_z,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z,node_ids
0.0,1.100000023841858,201.0,25.66203117370605,-0.0079517737030982,-79.78275048390188,40.45897396538911,267.7436379671097,0.0138095058500766,0.0081878406926989,-0.774760365486145,0.6320511698722839,0.0087005516504604,-0.0006389531011849,0.0074359848614985,-0.000331295072101,0.0002101767458952,0.0034790609497576,0.0456343615846708,-0.3189345505088568,-9.803186824321749,14932.0
0.11,1.100000023841858,199.0,25.66203117370605,-0.0159035474061965,-79.78275049725505,40.458973933897965,267.7411076307297,0.0138186318799853,0.0081892320886254,-0.7747671008110046,0.632042646408081,0.0091061455480608,-0.0005676189227629,0.0047917198191504,0.0068820249289274,0.0054159434512257,0.0035322527401149,0.0446241043321788,-0.3149464936181903,-9.802002178430556,14932.0
0.3,1.100000023841858,199.0,25.645753860473643,-0.0318070948123931,-79.78275050002097,40.45897392631021,267.74157469272615,0.0138052459806203,0.008185101673007,-0.7747784852981567,0.6320290565490723,0.0081147711388323,-0.0007144065718993,0.005084764967471,-0.0056869415566325,0.000855260354001,0.0008644132176414,0.0438274029269814,-0.3140056400746107,-9.802569943070411,14932.0
0.41,1.100000023841858,199.0,25.66328430175781,0.0,-79.78275051161944,40.45897389606222,267.74049882888795,0.013814054429531,0.008200722746551,-0.7747871875762941,0.632017970085144,0.0087191939866476,-0.000512545394316,0.0070461312488081,0.0066346358507871,0.0013838537270203,0.0067147528752684,0.046047997274436,-0.317969942651689,-9.80322950899601,14932.0
0.6,1.100000023841858,200.0,25.65201568603516,-0.0397588685154914,-79.78275051430312,40.45897388874928,267.74119119644166,0.013831271789968,0.0081996927037835,-0.7747905254364014,0.6320135593414307,0.0076608384732587,-0.0006143140129962,0.0073213828219486,-0.0091918837279081,0.0016553091118112,-0.0009520144667476,0.0431757901282981,-0.3080732377991081,-9.80009890973568,14932.0
0.7,1.100000023841858,199.0,25.65952682495117,-0.0238553211092948,-79.78275052477935,40.45897387209443,267.74025456905366,0.0138172889128327,0.0081974519416689,-0.774785041809082,0.6320207118988037,0.0045388922898463,-0.001221712397039,0.0082573389923067,0.0032212643418461,0.0011246589710935,0.0052534462884068,0.0470335134956985,-0.3181897979602218,-9.802547138929366,14932.0
0.9,1.100000023841858,198.0,25.65201568603516,-0.055662415921688,-79.78275052750942,40.45897386836711,267.74107508659364,0.0138340145349502,0.0082024279981851,-0.7747929692268372,0.6320105791091919,0.0036723727329724,-0.0014676079978136,0.0084758849712935,-0.0043953205458819,-0.0011002966202795,-0.0050688022747635,0.0418255858076736,-0.3043811596557498,-9.799063367843626,14932.0
1.0,1.100000023841858,198.0,25.6407470703125,-0.055662415921688,-79.78275054348586,40.45897383829948,267.74045794010163,0.0138256028294563,0.0082059307023882,-0.7747918367385864,0.6320119500160217,0.0049144678280865,-0.0011370610475342,0.0090552933584276,-0.0026738562155514,-0.0041414606384933,0.0013113075401633,0.0441225913865491,-0.3160398864001036,-9.801763027310372,14932.0
1.2,1.100000023841858,198.0,25.65827560424805,-0.0397588685154914,-79.78275055655371,40.45897379221468,267.7377176761628,0.0138449175283312,0.0082144234329462,-0.7748081088066101,0.6319915056228638,0.0100511021748051,0.0002179400565304,0.0060946226033148,0.0013417286099866,-0.0005143172456882,-0.0064142025075852,0.039745941334404,-0.3041859722882509,-9.799551610350608,14932.0
1.31,1.100000023841858,197.0,25.655771255493164,-0.0397588685154914,-79.7827505617356,40.458973774278014,267.7388837814331,0.0138313211500644,0.0081891324371099,-0.774814248085022,0.6319846510887146,0.0092525375277054,-0.0003536510929436,0.0063884489254131,-0.0071313427761197,-0.0036266034003347,-0.0016765872715041,0.0426059378497302,-0.3084777554869652,-9.799959161281588,14932.0
1.5,1.0,196.0,25.65326690673828,-0.0238553211092948,-79.78275059443196,40.45897374356197,267.73650043010707,0.0138510465621948,0.0081648621708154,-0.7748311161994934,0.6319639086723328,0.0106274415296007,-0.0043152346326385,0.0035863936613689,0.0042601558379828,0.0013084252132102,-0.0054536429233849,0.0429581777751445,-0.3081672317907214,-9.799511264562607,14932.0
1.63,1.0,195.0,25.65702247619629,-0.0079517737030982,-79.78275060946883,40.45897370647341,267.7356702566147,0.0138295777142047,0.0081713506951928,-0.7748307585716248,0.6319645643234253,0.0094732075711652,-0.0025500040599539,0.0027222081988272,-0.0037229103036224,-0.0030487813055515,-0.0046660401858389,0.0422111365897581,-0.3040987756848336,-9.799367423057555,14932.0
1.81,1.0,193.0,25.65201568603516,-0.0477106422185897,-79.78275061512717,40.45897369830164,267.73590688705445,0.0138351032510399,0.0081583950668573,-0.7748441696166992,0.6319482922554016,0.0099167945990251,-0.0032608299114013,0.0026470091387025,0.0076654688455164,-0.0020471073221415,0.0015684410464018,0.0449231848446652,-0.313938470184803,-9.801785831451417,14932.0
1.91,1.0,192.0,25.655771255493164,-0.0238553211092948,-79.78275063337973,40.45897367357808,267.7353247880936,0.0138311265036463,0.0081538511440157,-0.7748535275459291,0.6319369673728943,0.005215638540026,-0.0025848256764585,0.0017305084309692,-0.0027375719510018,-0.0003569916589185,-0.0047595086507499,0.0416774776624515,-0.303236914370209,-9.79870902657509,14932.0
2.1,0.8999999761581421,190.0,25.66077995300293,-0.0238553211092948,-79.78275063795306,40.45897366933761,267.7354728460312,0.0138299064710736,0.0081643788143992,-0.7748481631278992,0.63194340467453,0.005654053872144,-0.0031783592022903,0.0015416003829223,0.0042231371626257,0.0022411898244172,0.0013081644428893,0.0471494299778714,-0.3164277029782534,-9.80145838737488,14932.0
2.21,0.8999999761581421,190.0,25.65827560424805,-0.0159035474061965,-79.78275065536867,40.4589736341256,267.7374034404755,0.0138661013916134,0.008168077096343,-0.7748430967330933,0.6319488286972046,0.0061283696105731,-0.00244076561593,0.0044014278880792,0.0016388103831559,3.4203614632133394e-05,-0.0021928714122623,0.0421868889173492,-0.3052402618154884,-9.79838041305542,14932.0
2.41,0.8999999761581421,189.0,25.65451812744141,-0.0079517737030982,-79.78275065993287,40.45897362922382,267.7378229379654,0.0138702141121029,0.0081720408052206,-0.7748382091522217,0.6319546103477478,0.0061909547937639,-0.0030642497941934,0.004379222962867,0.00222655874677,0.0027608515229076,0.0023744681384414,0.0451990683563053,-0.3184896139428019,-9.802476972341536,14932.0
2.5,0.8999999761581421,190.0,25.655771255493164,-0.0079517737030982,-79.78275068281005,40.45897360250992,267.73884360790254,0.013865103945136,0.0081859892234206,-0.7748616933822632,0.6319257616996765,0.0041012894198051,-0.0033299703968393,0.0034742605528875,0.0048715500161051,0.0007671236526221,0.0003342330164741,0.0427851595776155,-0.3109495562687516,-9.801022185087202,14932.0
2.7,0.8999999761581421,188.0,25.64825820922852,-0.0079517737030982,-79.78275070373721,40.45897353665056,267.7392664432526,0.0138716641813516,0.0082162283360958,-0.7748703360557556,0.6319145560264587,0.0142711042614914,-0.0001675282403458,0.0027047668280287,-0.0002598603023216,-0.0008459675591439,0.009719330817461,0.0457491543050855,-0.3170811293274164,-9.802916098237038,14932.0
2.8,0.8000000119209291,187.0,25.65201568603516,-0.0238553211092948,-79.78275071144184,40.45897351186903,267.73976092338563,0.0138711454346776,0.008212111890316,-0.7748785018920898,0.6319047212600708,0.0142896567228015,-0.0009793162957384,0.0030410536400175,0.0083712022751569,0.0041069770231843,0.0042515899986028,0.0451603305526077,-0.3155026003718376,-9.802279921174051,14932.0
3.0,0.8000000119209291,186.0,25.649511337280277,-0.0159035474061965,-79.78275070830558,40.45897350450026,267.7407597780228,0.0138702969998121,0.0082000698894262,-0.7748658061027527,0.6319204568862915,0.0062971986065896,0.0035705995079205,0.0018925663559092,-0.0032490692101418,-0.0049419729039072,-0.0019328654743731,0.0442526553897187,-0.3135442947596312,-9.801235023736952,14932.0
3.1,0.8000000119209291,187.0,25.645753860473643,-0.0159035474061965,-79.78275073408432,40.458973471791744,267.7419897794724,0.013873984105885,0.0081954570487141,-0.7748835682868958,0.6318985819816589,0.007776234211476,0.0021198272088899,0.0016511058160371,0.0045355032198131,-0.0031692322809249,0.0073797130025923,0.046435178881511,-0.3176274419948459,-9.802757053971291,14932.0
3.3,0.8000000119209291,187.0,25.6507625579834,-0.0397588685154914,-79.78275073343289,40.45897346487172,267.7421533346176,0.0138608906418085,0.0081904185935854,-0.7748863101005554,0.6318956613540649,0.0067575992158647,0.0020318532071623,0.0020794584333742,-0.0082098580896854,-0.0006285848794505,-0.0045879837125539,0.0430328302737325,-0.3082818372175097,-9.80068947851658,14932.0
3.4,0.8000000119209291,188.0,25.64825820922852,-0.0159035474061965,-79.78275078546329,40.45897342792056,267.7430048465729,0.0138798076659441,0.0081756822764873,-0.774897575378418,0.6318815350532532,0.0089565993147284,-0.0030278113431535,0.0015631084823775,0.0008398477802984,0.0005976801039651,0.0026887969579547,0.0463840934028849,-0.3183456628024578,-9.803217814564707,14932.0
3.6,0.8000000119209291,188.0,25.65702247619629,0.0,-79.78275079133806,40.45897342072357,267.743141579628,0.0138806756585836,0.0081819323822855,-0.7748934626579285,0.6318864822387695,0.0083129149860447,-0.0033736831310399,0.0017781487550568,-0.0053664073348045,0.0001102762689697,-0.008658142760396,0.0406823409441858,-0.3038639551587403,-9.79897332072258,14932.0
3.71,0.8000000119209291,189.0,25.65702247619629,-0.0159035474061965,-79.78275082914251,40.458973384629104,267.74569194316865,0.0138809811323881,0.0081855654716491,-0.7749057412147522,0.6318715214729309,0.0085895814897954,-0.0025278394717912,0.0051681081156545,-0.0050943442620337,-0.0009486598428338,0.0012677171034738,0.0445018107304349,-0.3152521202713251,-9.801176551580433,14932.0
