time,wind_speed,wind_angle,battery_voltage,battery_current,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,velocity_x,velocity_y,velocity_z,angular_x,angular_y,angular_z,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z,node_ids
0.0,0.1000000014901161,220.0,25.53056526184082,-0.1033730581402778,-79.78274498461735,40.45905669122735,271.2867573492527,-0.0067707658745348,0.0103392908349633,-0.9362367987632751,0.3511525094509125,-0.0279687303169115,0.0036436896335862,0.0240705268985948,0.0019569182768464,0.0011570800561457,0.0088701881468296,-0.2396021597832441,0.002475393336208,-9.806327948570251,14936.0
0.1,0.1000000014901161,231.0,25.53432273864746,-0.0874695107340812,-79.78274493878419,40.45905670736583,271.3034648888111,-0.0067389518953859,0.0103056589141488,-0.9362415075302124,0.3511414527893066,-0.0292949778560482,0.0004026908554667,0.0156493381012916,0.0064440430141985,0.0026849799323827,-0.0058471569791436,-0.2471442822553217,0.0174688068672549,-9.803863931894304,14936.0
0.3,0.1000000014901161,239.0,25.535573959350582,-0.0477106422185897,-79.78274491139541,40.45905672437495,271.3050133727789,-0.0067318710498511,0.0103097409009933,-0.9362451434135436,0.3511318266391754,-0.0322723949543639,0.0004063094339243,0.0155882558451063,0.000983003876172,0.0010720762657001,0.007743046618998,-0.2405461562052369,0.0018997015507193,-9.807447105646132,14936.0
0.4,0.1000000014901161,251.0,25.536827087402344,-0.0874695107340812,-79.78274498440207,40.45905669938032,271.3253508799076,-0.0066762738861143,0.0103103211149573,-0.9362536668777466,0.3511099219322205,-0.0147166135988879,-0.0062923372799109,0.0145408473114157,0.0095180701464414,0.0034224539995193,-0.0002353608579142,-0.2370565196312964,0.0216318976460024,-9.801842549443244,14936.0
0.6,0.1000000014901161,258.0,25.531818389892567,-0.0874695107340812,-79.78274497480675,40.45905671248821,271.32681256461143,-0.0066596642136573,0.0103136422112584,-0.936254620552063,0.3511077463626861,-0.0177834806943081,-0.0063069530442807,0.014484840548537,-0.0005795260658487,-0.0002354028983972,0.0083661321550607,-0.2403154104575515,-0.0005707801814423,-9.800798236727717,14936.0
0.7,0.2000000029802322,267.0,25.531818389892567,-0.0954212844371795,-79.78274490944965,40.45905670310603,271.3475020222664,-0.0066446866840124,0.0103195030242204,-0.9362615346908568,0.3510893881320953,-0.0234552756602571,-0.0020613711365158,0.0148029807626329,0.0040085627697408,0.0046442560851573,0.0025660193059593,-0.2358558121696114,0.0226951338700018,-9.804886025190353,14936.0
0.9,0.2000000029802322,272.0,25.523054122924805,-0.0397588685154914,-79.78274492447169,40.459056678272425,271.36748094785213,-0.0066191060468554,0.0103007592260837,-0.936263620853424,0.3510847687721252,-0.0141483287068201,-0.0040062959811102,0.013957460177043,-0.0019948263652622,-0.000266730756266,0.0087137557566165,-0.2409897040575743,0.0006931537255877,-9.803317801952364,14936.0
1.0,0.2000000029802322,279.0,25.523054122924805,-0.1113248318433761,-79.78274491310471,40.45905669091172,271.3688695423603,-0.0066178226843476,0.0103033008053898,-0.936269760131836,0.3510685861110687,-0.0189211802516887,-0.0048391324599905,0.0138967624829603,-0.0076079140417277,-0.0024339656811207,-0.0078136455267667,-0.2455559226684272,0.0226271325792186,-9.803827094435691,14936.0
1.2,0.2000000029802322,282.0,25.533069610595703,-0.1033730581402778,-79.78274486976747,40.45905667552578,271.3922259800434,-0.0065803602337837,0.0102982176467776,-0.936275601387024,0.3510538339614868,-0.0206103374093084,-0.0023837175941392,0.0141299306704967,-0.0077691422775387,-0.0026853629387915,-0.0042288396507501,-0.2412072570249438,-0.0008925677620572,-9.805101202726362,14936.0
1.3,0.3000000119209289,284.0,25.531818389892567,-0.0874695107340812,-79.78274484550451,40.45905665829928,271.4129855029583,-0.0065803136676549,0.0103024896234273,-0.936284601688385,0.3510294854640961,-0.0204796805146971,-0.0026976189649047,0.0140605061857301,0.0030079237185418,0.0040846369229257,0.0036144340410828,-0.2378616812266409,0.0217398472968488,-9.804476135373116,14936.0
1.5,0.3000000119209289,283.0,25.52931404113769,-0.0874695107340812,-79.7827448273718,40.459056673288,271.41439074206346,-0.0066071189939975,0.0102797634899616,-0.9362849593162536,0.3510287404060364,-0.0235258591479535,-0.0028442880127815,0.0140335812890212,0.0008413523319177,0.0006878797430545,0.0094617316499352,-0.241083405688405,0.0003890179982408,-9.804676694869997,14936.0
1.6,0.3000000119209289,291.0,25.53432273864746,-0.0795177370309829,-79.78274482696233,40.45905666637066,271.435950963974,-0.0065993135794997,0.010259959846735,-0.9362886548042296,0.3510198295116425,-0.0209043936120696,-0.0056335564092424,0.0138809145623049,0.0079053584486246,0.0046547781676054,0.0031858517322689,-0.2454700416885316,0.0205288797989487,-9.804422340989111,14936.0
1.8,0.3000000119209289,290.0,25.53432273864746,-0.1033730581402778,-79.78274479292878,40.45905670224128,271.43874597477907,-0.0066118128597736,0.0102587155997753,-0.9362946152687072,0.351003497838974,-0.0288605001786667,-0.0067689148138286,0.0140063579671746,-0.0020898422226309,-0.00093659106642,-0.007972503080964,-0.2426117399521172,0.000243818614399,-9.80588063657284,14936.0
1.9,0.3000000119209289,289.0,25.53432273864746,-0.0954212844371795,-79.78274478998405,40.45905666315166,271.4593232862949,-0.0065973824821412,0.0102659603580832,-0.9362991452217102,0.3509915769100189,-0.0216504723024653,-0.0034424988186861,0.0139535247195503,0.0066644842736423,0.005683937575668,0.0089851459488272,-0.2344721051305532,0.0099988072877749,-9.806660655140876,14936.0
2.1,0.3000000119209289,290.0,25.52931404113769,-0.0795177370309829,-79.78274477190381,40.45905667877806,271.4607232801914,-0.0066101211123168,0.0102674737572669,-0.936294674873352,0.3510031402111053,-0.0259565099841452,-0.0035987675862407,0.0140192920802577,-0.0065953284502029,-0.0061024823226034,0.0014027032302692,-0.2460997685417533,0.0049060514755547,-9.805828596353534,14936.0
