time,wind_speed,wind_angle,battery_voltage,battery_current,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,velocity_x,velocity_y,velocity_z,angular_x,angular_y,angular_z,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z,node_ids
0.0,0.8999999761581421,46.0,23.97927474975586,-0.1192766055464744,-79.7827743994343,40.45899084020799,270.3087902517318,0.0022941189818084,0.0049403342418372,-0.7680740356445312,0.6403379440307617,-0.0429703473057018,-0.0092347694602697,0.0130874989970008,-0.0016570100560784,-0.0008514494402334,-0.0027585283387452,-0.0591695511946454,-0.1679520237073302,-9.811830178499225,14935.0
0.1,0.8999999761581421,45.0,23.968006134033203,-0.1033730581402778,-79.78277440113034,40.45899087928957,270.310169503212,0.0023185173049569,0.0049469652585685,-0.7680850625038147,0.6403245329856873,-0.048235166642871,-0.0106197712765999,0.0134800249607748,0.0020706930663436,0.0019613103941082,0.0013039170298725,-0.0599502458469942,-0.1602370977401733,-9.809840955734254,14935.0
0.21,0.8999999761581421,48.0,23.976770401000977,-0.0795177370309829,-79.78277439381533,40.45899088910063,270.3240911216736,0.0023228549398481,0.0049341432750225,-0.7680761814117432,0.6403353810310364,-0.045195257363076,-0.012552146093639,0.0143834313708354,0.0012461432488635,0.001535507151857,-0.0018646253738552,-0.060307095022872,-0.1573363671451807,-9.811255981922152,14935.0
0.4,0.8999999761581421,50.0,23.97802352905273,-0.0715659633278846,-79.78277439877375,40.458990929913824,270.32560686779016,0.0023232896346598,0.004954079631716,-0.7680817246437073,0.6403284668922424,-0.0512595468678119,-0.0138833363095138,0.0148227296156824,0.0016345726326107,0.0029794599395245,0.0036439422983676,-0.0587615662906319,-0.1751834763027727,-9.811047821044925,14935.0
0.5,0.8000000119209291,51.0,23.97426605224609,-0.0954212844371795,-79.7827744084074,40.45899096299031,270.3392639608383,0.0023686091881245,0.0049812765792012,-0.7680789232254028,0.640331506729126,-0.0507922072990225,-0.0186280018598124,0.0151509634598938,0.004027179442346,-0.0003892838722094,0.0069964253343641,-0.0585930431401357,-0.1775455504283309,-9.810265463590625,14935.0
0.7,0.8000000119209291,53.0,23.971763610839844,-0.0874695107340812,-79.78277441918122,40.45899101415912,270.34086875629424,0.0023586596362292,0.0049595930613577,-0.7680943608283997,0.6403132081031799,-0.0582182222225131,-0.0199713009703384,0.0156730297559739,-0.0047548315487802,-0.0023212544620037,-0.0049849422648549,-0.0601757565094158,-0.150358299985528,-9.8103566801548,14935.0
0.8,0.699999988079071,54.0,23.97426605224609,-0.0874695107340812,-79.78277435859512,40.45899099548548,270.3519181461334,0.0023502574767917,0.0050255726091563,-0.7681180238723755,0.6402842998504639,-0.051382813982807,-0.0123705159957202,0.0129569047628631,-0.0047362404875457,-0.0044688787311315,-0.0073282192461192,-0.0602758809411898,-0.150480716926977,-9.810297038555143,14935.0
1.0,0.6000000238418579,56.0,23.981779098510746,-0.0795177370309829,-79.78277427217793,40.458990967787145,270.3642909975052,0.0023272717371582,0.0050486586987972,-0.7681205272674559,0.6402812600135803,-0.0440501639571421,-0.0043480257831616,0.0143312232533708,0.0053662494756281,0.0032305615022778,0.0055849854834377,-0.058933488135226,-0.1719061119295656,-9.81079989910126,14935.0
1.1,0.6000000238418579,64.0,23.97802352905273,-0.0795177370309829,-79.7827742634262,40.45899105570045,270.36737839889526,0.0023115710355341,0.0050428863614797,-0.7681310772895813,0.6402686834335327,-0.0565624920927075,-0.0068783931000071,0.0153935420323733,0.0048966654576361,0.0001252522779395,0.0052257413044571,-0.059365752688609,-0.1666213618777692,-9.810618635416027,14935.0
1.3,0.6000000238418579,62.0,23.968006134033203,-0.0795177370309829,-79.78277423702626,40.45899098092375,270.3788834066391,0.0023432041052728,0.0050679133273661,-0.7681322693824768,0.640267014503479,-0.0424353530167313,-0.0068432524276961,0.0159062272887578,-0.003837700933218,-0.0007805319037288,-0.0049122138880193,-0.0585882420279085,-0.1677536934614181,-9.811841872930527,14935.0
1.4,0.6000000238418579,65.0,23.980527877807607,-0.0715659633278846,-79.78277419897758,40.45899095480996,270.3922343702316,0.0023977453820407,0.0051144412718713,-0.7681660652160645,0.6402258276939392,-0.0355438626094339,-0.0057797616367337,0.01595244427643,0.0010318619897589,0.0033276113681495,-0.0003879701253026,-0.0595337459351867,-0.1749416939355433,-9.8107133603096,14935.0
1.6,0.6000000238418579,66.0,23.97802352905273,-0.0636141896247863,-79.78277419800429,40.45899098556573,270.3939024658203,0.0024133971892297,0.0051428419537842,-0.768176794052124,0.6402126550674438,-0.0415529634479381,-0.0069152472326066,0.0164915616328728,-0.0024101824965327,-0.0027160744648426,-0.0039179879240691,-0.0610647982405498,-0.1529147209413349,-9.809918138980867,14935.0
1.71,0.6000000238418579,68.0,23.97802352905273,-0.0715659633278846,-79.782774182732,40.45899092550749,270.40697245311736,0.0024449394550174,0.0051651448011398,-0.7681992650032043,0.6401853561401367,-0.0307511063261187,-0.0085765526667698,0.016469089278922,-0.0057108886539936,-0.0040347869507968,-0.0068783001042902,-0.0598394548147916,-0.1527170485071838,-9.811196340322494,14935.0
1.9,0.6000000238418579,66.0,23.981779098510746,-0.0715659633278846,-79.78277418637035,40.45899095283357,270.4086865634918,0.0024687743280082,0.0051850350573658,-0.7682077884674072,0.6401748061180115,-0.0350192892547365,-0.0097595251803614,0.016997990511693,0.0060006799176335,0.0006527020013891,0.005863906815648,-0.0582826062384992,-0.1729857820272445,-9.810742596387865,14935.0
2.01,0.6000000238418579,70.0,23.981779098510746,-0.0636141896247863,-79.78277413621902,40.458990958971256,270.42216722679143,0.0024842217098921,0.0052412319928407,-0.7682135105133057,0.6401674151420593,-0.0385329903582527,-0.0088829346039998,0.0167580367591,0.0027903974987566,0.0010734408861026,0.0026389486156404,-0.0608536269608885,-0.1608365652523934,-9.810343816280367,14935.0
2.2,0.6000000238418579,72.0,23.980527877807607,-0.0715659633278846,-79.78277413820526,40.45899099743744,270.4239148349762,0.0024660830385982,0.0052123926579952,-0.7682117819786072,0.6401698589324951,-0.0448301235459517,-0.0100516976316751,0.0172678953737476,0.0007359172450378,0.0022134985774755,0.0032168852631002,-0.0593093910114839,-0.175450566150248,-9.811245456933976,14935.0
2.3,0.699999988079071,77.0,23.96925926208496,-0.0795177370309829,-79.78277414457969,40.45899100913067,270.4374740571976,0.0025083241052925,0.0052295951172709,-0.7682046890258789,0.6401781439781189,-0.0447713536701061,-0.0147135379729393,0.0175022503975186,0.0049114427529275,0.0046520759351551,0.0062046712264418,-0.0586273315781727,-0.1741899978183209,-9.81104548215866,14935.0
2.5,0.699999988079071,80.0,23.97301483154297,-0.0636141896247863,-79.78277409604321,40.45899096314759,270.4490892143249,0.0025213612243533,0.0052414620295166,-0.7681949138641357,0.6401897072792053,-0.036394047627731,-0.0103199070217868,0.0162909271454759,-0.0074454355053603,-0.0048720287159085,-0.0057229665108025,-0.0601685342844575,-0.1594880145974457,-9.810926198959349,14935.0
