time,wind_speed,wind_angle,battery_voltage,battery_current,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,velocity_x,velocity_y,velocity_z,angular_x,angular_y,angular_z,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z,node_ids
0.0,0.4000000059604645,278.0,24.50138092041016,-0.0795177370309829,-79.78276905007489,40.459090622424256,270.3175906225145,-0.01273606531322,0.0008498472743667,-0.9993411898612976,0.033974427729845,-0.0412252932312699,-0.0040196622539474,0.0165357079992336,0.0120544424280524,0.004295673687011,0.0047966395504772,-0.0356536212796345,0.182178208027035,-9.806517398357393,14935.0
0.1,0.4000000059604645,279.0,24.50638771057129,-0.0715659633278846,-79.78276893688408,40.4590906375971,270.32073747581245,-0.0127721577882766,0.0008351393043994,-0.9993396401405334,0.0340066961944103,-0.0541325810237339,-0.0065411159514649,0.01726963993827,-0.0008866898715496,-0.0019085820531472,-0.005212050396949,-0.0403019749978557,0.2012355629168451,-9.803790256977084,14935.0
0.3,0.4000000059604645,278.0,24.50638771057129,-0.0874695107340812,-79.78276908620623,40.45909050644897,270.34000896131994,-0.0127172917127609,0.0008541967836208,-0.9993404746055604,0.0340046994388103,-0.0409107538997231,-0.0052463904873907,0.0152423652421262,0.0047226990573108,-0.0022151488810777,0.0074957399629056,-0.0365327318804338,0.1752108851261437,-9.80610692381859,14935.0
0.41,0.4000000059604645,277.0,24.505136489868164,-0.0636141896247863,-79.78276915694539,40.45909037702225,270.3609878740311,-0.0126583147794008,0.0008557651890441,-0.9993404150009156,0.0340279377996921,-0.0368963151758676,-0.0045881996152076,0.0140574440683047,0.009129449725151,0.0047471085563302,-0.0016573463799431,-0.0385074096964672,0.1897808491811156,-9.80484100162983,14935.0
0.6,0.4000000059604645,277.0,24.50764083862305,-0.0954212844371795,-79.78276910942569,40.45909038413765,270.36230877256395,-0.0126792211085557,0.000843925285153,-0.9993400573730468,0.0340311750769615,-0.0433046545882667,-0.005817052874477,0.014323371971952,-0.0050855339504778,-0.0005214298726059,0.0026039341464638,-0.0387283750623464,0.1787111563235521,-9.804450407624245,14935.0
0.7,0.4000000059604645,275.0,24.50638771057129,-0.0795177370309829,-79.78276916987272,40.45909026978018,270.3816152832508,-0.012666342779994,0.0008581595029681,-0.9993407130241394,0.0340156182646751,-0.0411228985398226,-0.0076867440855616,0.0110677270430522,0.0090973256155848,0.0037886872887611,0.0023052734322845,-0.0369689067592844,0.1783164327219128,-9.804895965456964,14935.0
0.9,0.4000000059604645,276.0,24.50638771057129,-0.0715659633278846,-79.78276911730745,40.45909027993638,270.38263653433324,-0.0126902274787426,0.0008485867874696,-0.9993404150009156,0.0340157188475132,-0.0485719634256377,-0.0087917910082778,0.0115528451549106,-0.010169893503189,-0.0020694890990853,0.0023976862430572,-0.0404533173842355,0.1880676149949431,-9.80440304517746,14935.0
1.0,0.4000000059604645,273.0,24.50638771057129,-0.055662415921688,-79.7827692364363,40.45909013541037,270.4037631175518,-0.0126664470881223,0.0008466251892969,-0.9993415474891664,0.0339922569692134,-0.0395943502269988,-0.0069993161458637,0.0107107109360166,0.0047098598442971,0.000272099248832,0.006420362740755,-0.0378741813660599,0.1750375699996948,-9.805567225813864,14935.0
1.2,0.4000000059604645,271.0,24.51264953613281,-0.0636141896247863,-79.78276918617736,40.45909014492084,270.40474492526056,-0.0126729859039187,0.0008406198467127,-0.9993416666984558,0.0339849740266799,-0.0467807694310688,-0.0082360174578882,0.0111314362136381,-0.0106163062155246,-0.0026727430522441,-0.0050767436623573,-0.040397206954658,0.2016193778067827,-9.803402586579324,14935.0
1.3,0.4000000059604645,269.0,24.50889205932617,-0.0795177370309829,-79.78276924429136,40.4590900369026,270.4252389839888,-0.0126452632248401,0.0008355040336027,-0.9993429780006408,0.0339573100209236,-0.0457814027919798,-0.0098870144702607,0.0111859893678595,-0.0042672520503401,-0.0006484629120677,0.0024527662899345,-0.0380666484078392,0.1818465064466,-9.80502168059349,14935.0
1.5,0.4000000059604645,269.0,24.50889205932617,-0.0715659633278846,-79.7827693246129,40.45908990881834,270.44386698520185,-0.0126200914382934,0.0008482572156935,-0.9993443489074708,0.0339251980185508,-0.0415958718886163,-0.0085732097984044,0.0085031215012208,0.0071975854225456,0.0046831252984702,0.0082897320389747,-0.0404570175753906,0.2035017609782517,-9.803304938077927,14935.0
1.6,0.4000000059604645,269.0,24.51014518737793,-0.0636141896247863,-79.78276927199983,40.45908991980331,270.44462736165525,-0.0126462634652853,0.0008427979773841,-0.9993440508842468,0.0339248403906822,-0.0488053122570983,-0.0097184825758674,0.0089868498863734,-0.00870325230062,-0.0039760661311447,-0.003512555733323,-0.0410239645186811,0.1961344885267317,-9.804138751029967,14935.0
1.8,0.4000000059604645,265.0,24.50889205932617,-0.0715659633278846,-79.78276937523582,40.45908980115867,270.4631009868384,-0.0126039013266563,0.0008438443765044,-0.9993460178375244,0.0338823944330215,-0.0432087808371469,-0.010916816397044,0.0066447436256278,0.0007055837777443,-0.0020545506849884,0.0059417099691927,-0.0395221985410899,0.1924622360989451,-9.803865101337433,14935.0
