node,lng,lat
2197,-122.4571642,37.7527817
2198,-122.4564741,37.7522884
2199,-122.4559941,37.752518
2200,-122.4573993,37.7523447
2201,-122.4564764,37.7523877
2202,-122.4905318,37.7309453
2203,-122.439622,37.7634732
2204,-122.4396156,37.7622292
2205,-122.4394352,37.7614734
2206,-122.4393536,37.7606275
2207,-122.4392745,37.7598069
2208,-122.4391448,37.758461
2209,-122.4390873,37.7578653
2210,-122.4387977,37.7542294
2211,-122.4387217,37.7534359
2212,-122.4386445,37.7526304
2213,-122.4385681,37.7518327
2214,-122.4384917,37.7510346
2215,-122.4384141,37.750225
2216,-122.4382628,37.7486457
2217,-122.4381847,37.7478309
2218,-122.437956,37.7454427
2219,-122.395715,37.7357715
2220,-122.3976654,37.736883
2221,-122.398942,37.737589
2222,-122.4008255,37.7386667
2223,-122.4019401,37.7393404
2224,-122.380257,37.726991
2225,-122.3817151,37.7278135
2226,-122.385853,37.730167
2227,-122.387729,37.731232
2228,-122.3896164,37.7322986
2229,-122.3933789,37.7343634
2230,-122.4444862,37.7563471
2231,-122.4452895,37.7509012
2232,-122.4457517,37.7505228
2233,-122.4448469,37.7492551
2234,-122.4450401,37.7483735
2235,-122.4450153,37.748007
2236,-122.4448421,37.7469466
2237,-122.402099,37.716061
2238,-122.4053271,37.717289
2239,-122.4072901,37.7178259
2240,-122.399828,37.71665
2241,-122.4001311,37.7165724
2242,-122.401105,37.716317
2243,-122.4540138,37.7288029
2244,-122.4540171,37.7291756
2245,-122.454306,37.7304753
2246,-122.4549289,37.7315112
2247,-122.4550724,37.7322567
2248,-122.4552976,37.7329286
2249,-122.4565248,37.7342538
2250,-122.4575584,37.7344843
2251,-122.396905,37.7664405
2252,-122.3967824,37.7651297
2253,-122.3965374,37.7625798
2254,-122.3962762,37.7600273
2255,-122.3961194,37.758295
2256,-122.3956941,37.7570274
2257,-122.3957887,37.7556478
2258,-122.3953086,37.7498134
2259,-122.4272173,37.7493021
2260,-122.429423,37.749158
2261,-122.43164,37.749028
2262,-122.4439982,37.7467772
2263,-122.4445028,37.7466633
2264,-122.4042808,37.7435733
2265,-122.4048459,37.7428162
2266,-122.405192,37.742323
2267,-122.462687,37.748514
2268,-122.461941,37.748997
2269,-122.3829794,37.7346147
2270,-122.381857,37.734019
2271,-122.4114128,37.730616
2272,-122.4110385,37.7296938
2273,-122.4105431,37.7284928
2274,-122.4095391,37.7260951
2275,-122.4090455,37.724893
2276,-122.4085491,37.7236928
2277,-122.4080508,37.7224972
2278,-122.406684,37.7192191
2279,-122.4679983,37.7129202
2280,-122.4680132,37.7142714
2281,-122.468022,37.7161089
2282,-122.468042,37.717896
2283,-122.4142182,37.7085022
2284,-122.4147923,37.7086637
2285,-122.4150632,37.7087399
2286,-122.4168253,37.7092356
2287,-122.4176792,37.7094758
2288,-122.4193731,37.7099524
2289,-122.4020317,37.7891058
2290,-122.4024099,37.7909791
2291,-122.4025983,37.791909
2292,-122.4029757,37.7937875
2293,-122.4030658,37.794227
2294,-122.4031576,37.7946763
2295,-122.4032339,37.7950645
2296,-122.4033265,37.7955349
2297,-122.4035129,37.7964258
2298,-122.4036923,37.7973039
2299,-122.4038778,37.7982279
2300,-122.404256,37.8001099
2301,-122.404443,37.8010417
2302,-122.405174,37.804763
2303,-122.45959,37.799489
2304,-122.4600243,37.7989225
2305,-122.4603928,37.7984391
2306,-122.4717281,37.7216523
2307,-122.471311,37.7237202
2308,-122.3745058,37.826187
2309,-122.3750962,37.8269423
2310,-122.4721937,37.7301112
2311,-122.4726793,37.7301261
2312,-122.473345,37.7306716
2313,-122.4747784,37.7304998
2314,-122.4060589,37.7478779
2315,-122.405907,37.7474505
2316,-122.4060886,37.7470023
2317,-122.4073201,37.7462689
2318,-122.4088497,37.745601
2319,-122.4089677,37.7456361
2320,-122.410498,37.745571
2321,-122.4463156,37.7527816
2322,-122.4119322,37.7926501
2323,-122.3868718,37.7175052
2324,-122.393737,37.721408
2325,-122.4333789,37.7298478
2326,-122.4323462,37.7292836
2327,-122.4313116,37.7287411
2328,-122.4286864,37.7285415
2329,-122.4282311,37.7285461
2330,-122.4276048,37.7285623
2331,-122.4264525,37.7286175
2332,-122.4259841,37.7286444
2333,-122.4253562,37.7286726
2334,-122.4242265,37.7287344
2335,-122.4237521,37.7287589
2336,-122.4226841,37.7288215
2337,-122.4205481,37.728937
2338,-122.4195122,37.7290492
2339,-122.4184072,37.7290448
2340,-122.4172134,37.7288432
2341,-122.4161834,37.7289344
2342,-122.4152118,37.729231
2343,-122.4145788,37.7294301
2344,-122.4142512,37.7295368
2345,-122.4139391,37.7296544
2346,-122.4132994,37.729898
2347,-122.4126528,37.7301465
2348,-122.4123621,37.7302575
2349,-122.4089321,37.7314349
2350,-122.4085284,37.731558
2351,-122.4075628,37.7318539
2352,-122.4067891,37.7320923
2353,-122.4065939,37.7321497
2354,-122.405614,37.7324495
2355,-122.404673,37.7329536
2356,-122.4043142,37.7331737
2357,-122.403509,37.733665
2358,-122.402856,37.734073
2359,-122.4026406,37.7342096
2360,-122.4021905,37.7344914
2361,-122.4015557,37.7348845
2362,-122.398581,37.73644
2363,-122.4479936,37.7626987
2364,-122.4493158,37.7625312
2365,-122.4507563,37.7623488
2366,-122.4521158,37.7621767
2367,-122.4670228,37.8016779
2368,-122.4292884,37.7746551
2369,-122.4257687,37.7670802
2370,-122.453115,37.720041
2371,-122.4531209,37.7221253
2372,-122.4531238,37.7232461
2373,-122.4732123,37.7286528
2374,-122.4733403,37.7268641
2375,-122.4733277,37.7253846
2376,-122.4436335,37.7498423
2377,-122.4487156,37.7774393
2378,-122.4881033,37.7818758
2379,-122.4878241,37.778027
2380,-122.4876888,37.7761606
2381,-122.4875534,37.7742938
2382,-122.486788,37.7631462
2383,-122.486658,37.7612805
2384,-122.486527,37.759415
2385,-122.4862659,37.7556852
2386,-122.4860043,37.7519531
2387,-122.4858739,37.7500918
2388,-122.4857432,37.7482262
2389,-122.4853511,37.7426307
2390,-122.4852203,37.7407648
2391,-122.4850899,37.738904
2392,-122.4884301,37.7876369
2393,-122.4884041,37.7862635
2394,-122.4403707,37.7152221
2395,-122.4394212,37.713005
2396,-122.4387955,37.711038
2397,-122.4384744,37.7110236
2398,-122.4376445,37.7101219
2399,-122.422255,37.7403035
2400,-122.4266889,37.743705
2401,-122.4288836,37.7435712
2402,-122.4311005,37.7434366
2403,-122.4346224,37.7432226
2404,-122.4051287,37.747378
2405,-122.3791187,37.7376899
2406,-122.3794277,37.7367732
2407,-122.3794311,37.7362715
2408,-122.379444,37.73528
2409,-122.461134,37.7489861
2410,-122.460761,37.7484224
2411,-122.4608398,37.7480829
2412,-122.461856,37.7473251
2413,-122.3916518,37.792
2414,-122.3934057,37.7906148
2415,-122.3942801,37.7899232
2416,-122.395147,37.7892316
2417,-122.396028,37.7885423
2418,-122.3982588,37.786773
2419,-122.3989843,37.7862063
2420,-122.3993791,37.7858875
2421,-122.4027076,37.7832509
2422,-122.4049417,37.7814932
2423,-122.4077053,37.7792988
2424,-122.4082752,37.7788519
2425,-122.409923,37.777553
2426,-122.410506,37.777092
2427,-122.411014,37.77669
2428,-122.4116159,37.7762133
2429,-122.4131528,37.7749999
2430,-122.413769,37.774516
2431,-122.4139536,37.7743701
2432,-122.414368,37.774043
2433,-122.4155785,37.7730974
2434,-122.4163229,37.7724541
2435,-122.416942,37.7717386
2436,-122.4174447,37.7708558
2437,-122.4248865,37.7390117
2438,-122.425815,37.738952
2439,-122.4281112,37.738669
2440,-122.4287614,37.7385083
2441,-122.4789838,37.7916497
2442,-122.3889239,37.7161528
2443,-122.3884119,37.7150628
2444,-122.4077078,37.7826157
2445,-122.4102172,37.7806484
2446,-122.4164474,37.7756999
2447,-122.4169784,37.7752726
2448,-122.4153262,37.776714
2449,-122.4165267,37.7757638
2450,-122.4210849,37.7716782
2451,-122.421031,37.771008
2452,-122.4003456,37.7884407
2453,-122.401043,37.78789
2454,-122.401825,37.787272
2455,-122.4549695,37.8010463
2456,-122.4410621,37.7616748
2457,-122.4409304,37.7605317
2458,-122.4409136,37.7331072
2459,-122.4119388,37.741981
2460,-122.4119488,37.741754
2461,-122.41199,37.7414253
2462,-122.4120648,37.7396794
2463,-122.412125,37.738244
2464,-122.4122399,37.7370005
2465,-122.4124467,37.7346738
2466,-122.422775,37.764039
2467,-122.4239836,37.7639726
2468,-122.3836426,37.7365348
2469,-122.493135,37.7865982
2470,-122.4924807,37.7829179
2471,-122.4923913,37.7816809
2472,-122.492113,37.7778316
2473,-122.4919782,37.7759661
2474,-122.4918432,37.7740984
2475,-122.4910764,37.7629569
2476,-122.4909455,37.7610911
2477,-122.4908148,37.7592257
2478,-122.4905535,37.7554962
2479,-122.490292,37.7517639
2480,-122.4901616,37.7499026
2481,-122.4900308,37.7480373
2482,-122.4899001,37.746171
2483,-122.4896417,37.7424416
2484,-122.489508,37.7405756
2485,-122.4153058,37.7972947
2486,-122.4169503,37.7970734
2487,-122.4484009,37.7103599
2488,-122.4480474,37.7097047
2489,-122.4479244,37.7094767
2490,-122.4462231,37.7383826
2491,-122.4484546,37.7650441
2492,-122.4482897,37.7642053
2493,-122.4481268,37.7633766
2494,-122.4478031,37.7617297
2495,-122.4476471,37.7609359
2496,-122.4496634,37.7696673
2497,-122.449476,37.7687379
2498,-122.4589,37.7653098
2499,-122.4610422,37.7652193
2500,-122.464257,37.765076
2501,-122.3965439,37.794602
2502,-122.3978164,37.794441
2503,-122.3989918,37.7942922
2504,-122.4001635,37.794144
2505,-122.4013367,37.7939955
2506,-122.4046141,37.7935779
2507,-122.4061403,37.7933866
2508,-122.4066624,37.7933207
2509,-122.4077359,37.7931851
2510,-122.4093646,37.792979
2511,-122.4110273,37.792765
2512,-122.4126666,37.7925569
2513,-122.4143094,37.7923483
2514,-122.4159547,37.7921393
2515,-122.4176003,37.7919304
2516,-122.419245,37.7917216
2517,-122.4208894,37.7915127
2518,-122.4226519,37.7912907
2519,-122.4324,37.7900473
2520,-122.4340431,37.7898377
2521,-122.4356874,37.789628
2522,-122.4373295,37.7894197
2523,-122.4389765,37.7892107
2524,-122.4439557,37.788579
2525,-122.4456011,37.7883702
2526,-122.4469938,37.7881935
2527,-122.450321,37.7877684
2528,-122.4536089,37.787349
2529,-122.4552531,37.7871393
2530,-122.4568973,37.7869313
2531,-122.459275,37.7866308
2532,-122.3988315,37.7152064
2533,-122.3976675,37.7133159
2534,-122.4000159,37.7136136
2535,-122.4758931,37.720061
2536,-122.4770897,37.7200816
2537,-122.4780269,37.7201147
2538,-122.479014,37.7201062
2539,-122.4814292,37.7190564
2540,-122.4830894,37.7191094
2541,-122.388129,37.727677
2542,-122.389981,37.728728
2543,-122.3918585,37.7297934
2544,-122.4460613,37.7995744
2545,-122.4462171,37.7998046
2546,-122.447663,37.800801
2547,-122.4222819,37.7687707
2548,-122.4244327,37.7686423
2549,-122.454165,37.7168708
2550,-122.456103,37.7166316
2551,-122.4626317,37.7165742
2552,-122.402204,37.7279812
2553,-122.403624,37.7276396
2554,-122.4046161,37.727382
2555,-122.4056028,37.7271261
2556,-122.4065891,37.7268659
2557,-122.4105196,37.7258341
2558,-122.4134958,37.7251032
2559,-122.4144684,37.7248025
2560,-122.4148011,37.7247158
2561,-122.4154484,37.7245414
2562,-122.4174206,37.7240239
2563,-122.4184074,37.7237733
2564,-122.4401485,37.7423548
2565,-122.4407094,37.7423984
2566,-122.443346,37.713928
2567,-122.443118,37.713399
2568,-122.4425806,37.7121131
2569,-122.4416485,37.7096874
2570,-122.4527389,37.7087917
2571,-122.4532602,37.7091731
2572,-122.4539017,37.7096751
2573,-122.4545483,37.7102036
2574,-122.4549094,37.7105151
2575,-122.4551935,37.7107751
2576,-122.4558386,37.7113041
2577,-122.460656,37.7096707
2578,-122.4374884,37.7211681
2579,-122.438722,37.7216312
2580,-122.4391751,37.7218236
2581,-122.439765,37.7220558
2582,-122.440541,37.7223618
2583,-122.441431,37.7227128
2584,-122.4266434,37.7549609
2585,-122.426478,37.75336
2586,-122.4263318,37.7517703
2587,-122.426251,37.750962
2588,-122.4088574,37.7759619
2589,-122.4083006,37.7755254
2590,-122.4080938,37.7753633
2591,-122.4284491,37.762071
2592,-122.4306733,37.7620781
2593,-122.3891339,37.7168649
2594,-122.3892847,37.7169629
2595,-122.394878,37.7201917
2596,-122.4549939,37.7763251
2597,-122.4558457,37.7762192
2598,-122.4163028,37.7416946
2599,-122.416306,37.741637
2600,-122.4164053,37.7404426
2601,-122.4165003,37.7390597
2602,-122.4165162,37.7382998
2603,-122.4166097,37.7372572
2604,-122.4166934,37.736325
2605,-122.416758,37.7356049
2606,-122.4168213,37.7348994
2607,-122.4169084,37.7339278
2608,-122.4169635,37.7332971
2609,-122.4653232,37.7264179
2610,-122.464081,37.7282574
2611,-122.4635714,37.7291768
2612,-122.4634351,37.7299092
2613,-122.4607358,37.7992633
2614,-122.4610145,37.7993977
2615,-122.4021344,37.7130426
2616,-122.4044815,37.7138507
2617,-122.4065046,37.7145875
2618,-122.4086203,37.7151594
2619,-122.461687,37.8011059
2620,-122.4614295,37.8012027
2621,-122.4608307,37.8004941
2622,-122.4605109,37.8001165
2623,-122.4602634,37.7998753
2624,-122.4589016,37.7991122
2625,-122.4585703,37.7989709
2626,-122.45825,37.798824
2627,-122.4692916,37.708672
2628,-122.4487173,37.7392746
2629,-122.4122382,37.7820804
2630,-122.4138822,37.7818704
2631,-122.4147017,37.7817657
2632,-122.4155274,37.7816602
2633,-122.4171732,37.7814508
2634,-122.4188105,37.7812425
2635,-122.4205848,37.781017
2636,-122.4221032,37.7808235
2637,-122.4301795,37.7797965
2638,-122.4319694,37.779569
2639,-122.435256,37.779151
2640,-122.436901,37.7789418
2641,-122.4377368,37.7788356
2642,-122.4385232,37.7787356
2643,-122.441883,37.778308
2644,-122.443519,37.7781011
2645,-122.4451725,37.7778915
2646,-122.4469158,37.7776681
2647,-122.4478236,37.7775527
2648,-122.4495959,37.7773274
2649,-122.4504811,37.7772149
2650,-122.4513672,37.7771022
2651,-122.4532082,37.7768682
2652,-122.4585291,37.7761896
2653,-122.455145,37.7770372
2654,-122.456364,37.800186
2655,-122.457572,37.79889
2656,-122.45556,37.801297
2657,-122.3958251,37.7911596
2658,-122.4789103,37.7926401
2659,-122.479021,37.7929419
2660,-122.4476131,37.781049
2661,-122.4488116,37.7808868
2662,-122.4498377,37.7807564
2663,-122.4508624,37.7806263
2664,-122.4518879,37.780496
2665,-122.4529152,37.7803655
2666,-122.453894,37.7802412
2667,-122.4554926,37.7800388
2668,-122.4558585,37.7799462
2669,-122.456514,37.7797076
2670,-122.457767,37.7794836
2671,-122.4587569,37.7793568
2672,-122.4598757,37.7792995
2673,-122.4620198,37.7792019
2674,-122.4652305,37.7790557
2675,-122.4663018,37.779007
2676,-122.4684431,37.7789094
2677,-122.4695124,37.7788608
2678,-122.4716588,37.7787631
2679,-122.4722619,37.7787356
2680,-122.4727268,37.7787144
2681,-122.4738488,37.7786633
2682,-122.4749732,37.7786121
2683,-122.4760431,37.7785634
2684,-122.4771155,37.7785146
2685,-122.4781863,37.7784658
2686,-122.4792555,37.7784172
2687,-122.4803289,37.7783683
2688,-122.4814007,37.7783195
2689,-122.4824714,37.7782707
2690,-122.4846124,37.7781732
2691,-122.4856831,37.7781245
2692,-122.4888978,37.7779781
2693,-122.4899693,37.7779293
2694,-122.493183,37.7777828
2695,-122.495325,37.7776851
2696,-122.4963962,37.7776362
2697,-122.4985406,37.7775385
2698,-122.4996111,37.7774897
2699,-122.5006829,37.7774409
2700,-122.5017538,37.777392
2701,-122.5028244,37.7773432
2702,-122.504967,37.7772455
2703,-122.5060385,37.7771967
2704,-122.5071089,37.7771478
2705,-122.5081794,37.7770991
2706,-122.5092501,37.7770503
2707,-122.4379126,37.7797692
2708,-122.4653014,37.7129451
2709,-122.465314,37.7142906
2710,-122.465325,37.716126
2711,-122.465346,37.7179189
2712,-122.465391,37.7216754
2713,-122.465564,37.7216744
2714,-122.4642794,37.7252026
2715,-122.4642302,37.7260281
2716,-122.4652805,37.7107174
2717,-122.407264,37.7619362
2718,-122.407018,37.7593689
2719,-122.4067798,37.7568389
2720,-122.4067178,37.7561683
2721,-122.406564,37.7545728
2722,-122.4064147,37.7542927
2723,-122.4079015,37.7692412
2724,-122.4076907,37.7670817
2725,-122.407568,37.7657809
2726,-122.407444,37.7644869
2727,-122.4062906,37.7530024
2728,-122.4062037,37.7511079
2729,-122.3998215,37.7181587
2730,-122.447451,37.7593457
2731,-122.4459299,37.7573474
2732,-122.4449732,37.757277
2733,-122.443326,37.7563959
2734,-122.4506613,37.7422331
2735,-122.4193124,37.7364566
2736,-122.4201563,37.7361583
2737,-122.4209687,37.7365468
2738,-122.4209218,37.737618
2739,-122.4822935,37.7887596
2740,-122.4810193,37.7923601
2741,-122.4807275,37.7933938
2742,-122.4804229,37.7942988
2743,-122.4789311,37.7983096
2744,-122.4757073,37.8039093
2745,-122.4756609,37.8044147
2746,-122.4526121,37.7992156
2747,-122.4545588,37.8008695
2748,-122.4551568,37.8011228
2749,-122.4561941,37.8015754
2750,-122.456705,37.801727
2751,-122.4691454,37.8009653
2752,-122.4700045,37.8046358
2753,-122.4463664,37.7087408
2754,-122.4516411,37.7965514
2755,-122.4517968,37.7953811
2756,-122.3932061,37.7932459
2757,-122.3912288,37.7916899
2758,-122.4848906,37.7820218
2759,-122.4844774,37.7763062
2760,-122.4843425,37.7744399
2761,-122.4810108,37.7324757
2762,-122.4824046,37.7465018
2763,-122.4821422,37.742772
2764,-122.4820109,37.7409064
2765,-122.4818799,37.7390442
2766,-122.4824218,37.7667761
2767,-122.483575,37.7632881
2768,-122.483444,37.7614224
2769,-122.483313,37.7595569
2770,-122.4830522,37.7558269
2771,-122.4845607,37.7892236
2772,-122.4854346,37.7898384
2773,-122.4857874,37.7895371
2774,-122.456092,37.7275888
2775,-122.4565582,37.7275882
2776,-122.4574003,37.7275872
2777,-122.4580769,37.7275864
2778,-122.459049,37.7275855
2779,-122.4607729,37.7276171
2780,-122.4619868,37.727467
2781,-122.5073163,37.7799889
2782,-122.5072489,37.7790715
2783,-122.5070399,37.7762005
2784,-122.506973,37.7752808
2785,-122.5068372,37.7734158
2786,-122.5060756,37.7622947
2787,-122.5059449,37.7604288
2788,-122.5058141,37.7585634
2789,-122.5055529,37.754835
2790,-122.5052913,37.7511024
2791,-122.5051609,37.7492406
2792,-122.50503,37.7473726
2793,-122.5048994,37.745509
2794,-122.504638,37.741781
2795,-122.5045074,37.7399137
2796,-122.5043749,37.7380507
2797,-122.5042025,37.7355616
2798,-122.4289851,37.7677328
2799,-122.431214,37.7676036
2800,-122.4334273,37.7674715
2801,-122.4364926,37.767284
2802,-122.4373166,37.7672328
2803,-122.4382218,37.7671766
2804,-122.4145487,37.7686086
2805,-122.4156342,37.7685357
2806,-122.4185689,37.7683615
2807,-122.4199977,37.7682771
2808,-122.4207971,37.7682296
2809,-122.4212101,37.7682051
2810,-122.4213841,37.7681948
2811,-122.4222223,37.768145
2812,-122.4253548,37.767958
2813,-122.4255586,37.7679459
2814,-122.4278754,37.7678051
2815,-122.4287893,37.7677441
2816,-122.4662722,37.7349479
2817,-122.4710917,37.7346623
2818,-122.4705135,37.7347564
2819,-122.4644637,37.7349193
2820,-122.392358,37.732488
2821,-122.45682,37.7421625
2822,-122.4563886,37.7416746
2823,-122.4503818,37.7488236
2824,-122.4502638,37.7498373
2825,-122.450025,37.7539356
2826,-122.4287518,37.7383179
2827,-122.4282677,37.7377518
2828,-122.427156,37.736685
2829,-122.4312453,37.7391947
2830,-122.4422438,37.7567362
2831,-122.441683,37.757038
2832,-122.4059161,37.7329726
2833,-122.4070271,37.7326334
2834,-122.4091702,37.731978
2835,-122.410757,37.731479
2836,-122.412843,37.730797
2837,-122.455462,37.7636
2838,-122.4563107,37.7465429
2839,-122.457596,37.7456075
2840,-122.4586732,37.7457168
2841,-122.4044987,37.7544038
2842,-122.4043785,37.7531269
2843,-122.4052372,37.7620664
2844,-122.4048174,37.7577245
2845,-122.4047413,37.7569544
2846,-122.4057234,37.7672005
2847,-122.405604,37.7659084
2848,-122.4054775,37.764606
2849,-122.4067951,37.7345161
2850,-122.4065036,37.7340151
2851,-122.4062178,37.7334952
2852,-122.405102,37.731244
2853,-122.404619,37.7300436
2854,-122.4031251,37.7264419
2855,-122.4026255,37.7252387
2856,-122.40213,37.724045
2857,-122.4016318,37.7228373
2858,-122.400736,37.720409
2859,-122.400131,37.717906
2860,-122.3995584,37.7153921
2861,-122.4021376,37.7127426
2862,-122.4025239,37.71209
2863,-122.395247,37.732985
2864,-122.3953119,37.7331692
2865,-122.3948893,37.7335884
2866,-122.394459,37.733767
2867,-122.4524517,37.7721762
2868,-122.4535151,37.7717323
2869,-122.4522632,37.7712583
2870,-122.4534023,37.7714109
2871,-122.458613,37.7671898
2872,-122.4551096,37.7682364
2873,-122.469473,37.7474744
2874,-122.4705198,37.7470348
2875,-122.4727715,37.7469269
2876,-122.4738327,37.7468801
2877,-122.4748803,37.7468336
2878,-122.4759876,37.7467871
2879,-122.4770456,37.7467383
2880,-122.4781165,37.746691
2881,-122.4791872,37.7466438
2882,-122.4834735,37.7464546
2883,-122.4866857,37.7463128
2884,-122.4877567,37.7462656
2885,-122.4888286,37.7462182
2886,-122.4909703,37.7461237
2887,-122.4931142,37.7460291
2888,-122.4941856,37.7459819
2889,-122.4963289,37.7458873
2890,-122.4974003,37.74584
2891,-122.4984705,37.7457928
2892,-122.4995412,37.7457455
2893,-122.5006127,37.7456982
2894,-122.5027573,37.7456036
2895,-122.5038296,37.7455563
2896,-122.505971,37.7454617
2897,-122.5070421,37.7454145
2898,-122.5074634,37.7453959
2899,-122.4390026,37.7295978
2900,-122.4565987,37.7258251
2901,-122.4569007,37.7255311
2902,-122.4573734,37.7252437
2903,-122.4581565,37.725074
2904,-122.4516254,37.7210858
2905,-122.4523522,37.7199632
2906,-122.430851,37.7303224
2907,-122.4315952,37.7297181
2908,-122.4151802,37.7982625
2909,-122.4194205,37.7754257
2910,-122.4209749,37.7752336
2911,-122.4243081,37.7748083
2912,-122.429195,37.7741867
2913,-122.430839,37.7739776
2914,-122.4324859,37.7737682
2915,-122.4341274,37.7735594
2916,-122.4357721,37.7733502
2917,-122.437395,37.7731438
2918,-122.4407508,37.7727239
2919,-122.4424038,37.7725189
2920,-122.4440377,37.7723106
2921,-122.445742,37.7720935
2922,-122.447331,37.7718909
2923,-122.4489728,37.7716816
2924,-122.4506197,37.7714717
2925,-122.4539231,37.7710181
2926,-122.4717982,37.7336171
2927,-122.472021,37.7338638
2928,-122.4732184,37.7316733
2929,-122.3948539,37.7796785
2930,-122.4309651,37.730593
2931,-122.4312255,37.7306067
2932,-122.4339985,37.7293483
2933,-122.434538,37.7287473
2934,-122.4350265,37.7281913
2935,-122.4354527,37.7275866
2936,-122.4360495,37.7267498
2937,-122.4370885,37.7248393
2938,-122.4375239,37.7237056
2939,-122.4376693,37.7233413
2940,-122.4413743,37.7186522
2941,-122.4434908,37.7170001
2942,-122.4446199,37.7161116
2943,-122.4454089,37.7154591
2944,-122.445908,37.715332
2945,-122.4489988,37.7139281
2946,-122.4531859,37.711259
2947,-122.4625314,37.7112152
2948,-122.4638954,37.7116172
2949,-122.4642979,37.7116828
2950,-122.4693156,37.71068
2951,-122.410841,37.734816
2952,-122.4138329,37.7332713
2953,-122.4182612,37.7322276
2954,-122.470432,37.7099337
2955,-122.4684485,37.7110169
2956,-122.4661907,37.7116629
2957,-122.4077783,37.7378085
2958,-122.4363221,37.72607
2959,-122.437729,37.7229428
2960,-122.442948,37.7174272
2961,-122.40781,37.7359334
2962,-122.4291659,37.7308965
2963,-122.428409,37.7307922
2964,-122.4261748,37.7308956
2965,-122.4232395,37.7308256
2966,-122.4225233,37.7307857
2967,-122.4217054,37.7311313
2968,-122.4549575,37.7631972
2969,-122.4540336,37.7627054
2970,-122.446953,37.76017
2971,-122.42755,37.710636
2972,-122.4415791,37.715765
2973,-122.4391916,37.7146931
2974,-122.4370135,37.7137083
2975,-122.4367662,37.7136001
2976,-122.4363584,37.7134139
2977,-122.435019,37.712821
2978,-122.4342298,37.7124669
2979,-122.433453,37.7121183
2980,-122.4326724,37.7117681
2981,-122.408068,37.7211554
2982,-122.4085372,37.7210373
2983,-122.4095186,37.7207785
2984,-122.4105027,37.7205192
2985,-122.4114748,37.7202601
2986,-122.4026251,37.722582
2987,-122.4035955,37.7223289
2988,-122.4045824,37.7220688
2989,-122.4050519,37.7219376
2990,-122.4557846,37.7897799
2991,-122.4556076,37.7889006
2992,-122.4554307,37.7880216
2993,-122.4228477,37.7410297
2994,-122.4217417,37.7405815
2995,-122.4208552,37.7402223
2996,-122.4202739,37.7399867
2997,-122.417139,37.7391217
2998,-122.415899,37.739002
2999,-122.414628,37.7388864
3000,-122.4139949,37.738933
3001,-122.4133732,37.7389848
3002,-122.411365,37.7398302
3003,-122.410733,37.739792
3004,-122.410115,37.739755
3005,-122.4088954,37.7396887
3006,-122.407656,37.7396132
3007,-122.40692,37.7395704
3008,-122.4126291,37.760073
3009,-122.4661975,37.7106737
3010,-122.4679144,37.7096893
3011,-122.3760248,37.8294452
3012,-122.3753359,37.8297922
3013,-122.4385166,37.7622939
3014,-122.4383892,37.7617438
3015,-122.4382887,37.7606994
3016,-122.4379717,37.7574929
3017,-122.4376491,37.7542972
3018,-122.437509,37.7526991
3019,-122.466097,37.7267844
3020,-122.4647549,37.7283668
3021,-122.4640593,37.729538
3022,-122.4144318,37.7731218
3023,-122.4149972,37.7726292
3024,-122.4161895,37.7714105
3025,-122.463321,37.794732
3026,-122.463968,37.794467
3027,-122.4313791,37.7693296
3028,-122.4311254,37.7668042
3029,-122.4310552,37.7660052
3030,-122.4310488,37.7659327
3031,-122.4309164,37.7643693
3032,-122.4307627,37.7627601
3033,-122.4306601,37.7619577
3034,-122.430598,37.7611664
3035,-122.4305178,37.7603591
3036,-122.4303729,37.7587532
3037,-122.4302713,37.7579605
3038,-122.430678,37.757125
3039,-122.4300649,37.7555675
3040,-122.4299727,37.7547532
3041,-122.429884,37.753957
3042,-122.4298073,37.7531537
3043,-122.429731,37.752362
3044,-122.4296589,37.7515702
3045,-122.429577,37.750762
3046,-122.429346,37.748362
3047,-122.4292711,37.7475757
3048,-122.429193,37.746763
3049,-122.429116,37.74596
3050,-122.428959,37.744363
3051,-122.428806,37.742764
3052,-122.428729,37.741964
3053,-122.428911,37.741953
3054,-122.428736,37.740122
3055,-122.43026,37.757155
3056,-122.4297124,37.7385702
3057,-122.4307878,37.7384711
3058,-122.4313439,37.7383321
3059,-122.4070958,37.730727
3060,-122.4065981,37.7295281
3061,-122.4051047,37.7259228
3062,-122.4046101,37.7247249
3063,-122.4041038,37.7235337
3064,-122.4025991,37.7199267
3065,-122.4021093,37.7187197
3066,-122.401602,37.717514
3067,-122.4006152,37.7151152
3068,-122.4145026,37.7695043
3069,-122.410338,37.743749
3070,-122.4111127,37.7437295
3071,-122.4382824,37.7348652
3072,-122.4004146,37.7517436
3073,-122.4415182,37.7596739
3074,-122.4423306,37.7596253
3075,-122.4430326,37.759567
3076,-122.4443464,37.7586049
3077,-122.4800866,37.7920204
3078,-122.4795538,37.791803
3079,-122.4793607,37.7917491
3080,-122.4785537,37.7915173
3081,-122.477804,37.7913036
3082,-122.4776794,37.7912924
3083,-122.477955,37.793378
3084,-122.4792001,37.7941425
3085,-122.4732815,37.7116554
3086,-122.4016301,37.8013923
3087,-122.4028145,37.8012849
3088,-122.406038,37.8008388
3089,-122.4092019,37.8004435
3090,-122.4108512,37.8002443
3091,-122.412483,37.8000367
3092,-122.4141306,37.7998285
3093,-122.4157743,37.7996208
