Traj_id,Node_list
0,"[14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14934, 14934, 14934, 14934, 14934, 14934, 14934, 14934, 14934, 14934, 14934, 14934, 14934, 14934, 14934, 14934, 14934, 14934, 14934, 14934, 14934, 14934, 14934, 14934, 14934, 14934, 14934, 14934, 14934, 14934, 14934, 14934, 14934, 14934, 14934, 14934, 14934, 14934, 14934, 14934, 14934, 14934, 14934, 14934, 14934, 14934, 14934, 14934, 14935, 14935, 14935, 14935, 14935, 14935, 14935, 14935, 14935, 14935, 14935, 14935, 14935, 14936, 14936, 14936, 14937, 14937, 14937, 14938, 14938, 14939, 14940, 14940, 14940, 14941, 14941, 14941, 14942, 14942, 14943, 14943, 14944, 14944, 14945, 14945, 14945, 14946, 14947, 14947, 14947, 14948, 14948, 14949, 14949, 14950, 14950, 14951, 14951, 14951, 14952, 14952, 14953, 14953, 14953, 14954, 14954, 14955, 14955, 14955, 14956, 14956, 14956, 14956, 14957, 14957, 14957, 14958, 14958, 14958, 14958, 14958, 14958, 14958, 14958, 14958, 14958, 14958, 14958, 14958, 14958, 14958, 14958, 14958, 14958, 14958, 14958, 14958, 14958, 14958, 14958, 14959, 14958, 14958, 14958, 14958, 14958, 14958, 14958, 14958, 14958, 14958, 14958, 14958, 14958, 14958, 14958, 14958, 14958, 14958, 14958, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14958, 14958, 14958, 14958, 14958, 14958, 14958, 14958, 14958, 14958, 14958, 14958, 14958, 14958, 14958, 14958, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14958, 14958, 14958, 14958, 14958, 14958, 14958, 14959, 14959, 14959, 14959, 14959, 14959, 14959, 14959, 14959, 14959, 14959, 14959, 14959, 14959, 14959, 14959, 14959, 14958, 14958, 14958, 14958, 14958, 14958, 14958, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14957, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14955, 14955, 14955, 14955, 14955, 14955, 14955, 14955, 14955, 14955, 14955, 14955, 14955, 14955, 14955, 14955, 14955, 14955, 14955, 14955, 14955, 14955, 14955, 14955, 14955, 14955, 14955, 14955, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14955, 14955, 14955, 14955, 14955, 14955, 14955, 14955, 14955, 14955, 14955, 14955, 14955, 14955, 14955, 14955, 14955, 14955, 14955, 14955, 14955, 14955, 14955, 14955, 14955, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14955, 14955, 14955, 14955, 14955, 14955, 14955, 14955, 14955, 14955, 14955, 14955, 14955, 14955, 14955, 14955, 14955, 14955, 14955, 14955, 14955, 14955, 14955, 14955, 14955, 14955, 14955, 14955, 14955, 14955, 14955, 14955, 14955, 14955, 14955, 14955, 14955, 14955, 14955, 14955, 14955, 14955, 14955, 14955, 14955, 14955, 14955, 14955, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14956, 14955, 14955, 14955, 14955, 14955, 14955, 14955, 14955, 14955, 14955, 14955, 14955, 14955, 14954, 14954, 14954, 14954, 14954, 14954, 14954, 14954, 14954, 14954, 14954, 14954, 14954, 14954, 14954, 14954, 14954, 14954, 14954, 14954, 14954, 14954, 14954, 14954, 14954, 14954, 14954, 14954, 14954, 14954, 14954, 14954, 14954, 14954, 14954, 14954, 14954, 14954, 14954, 14954, 14954, 14954, 14954, 14954, 14954, 14954, 14954, 14954, 14954, 14954, 14954, 14954, 14954, 14954, 14954, 14954, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14953, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14952, 14951, 14951, 14951, 14951, 14951, 14951, 14951, 14950, 14950, 14950, 14950, 14950, 14950, 14949, 14949, 14949, 14949, 14949, 14948, 14948, 14948, 14948, 14948, 14947, 14947, 14947, 14947, 14947, 14947, 14947, 14946, 14946, 14946, 14946, 14946, 14946, 14946, 14945, 14945, 14945, 14945, 14945, 14945, 14944, 14944, 14944, 14944, 14944, 14944, 14943, 14943, 14943, 14943, 14943, 14943, 14942, 14942, 14942, 14942, 14942, 14942, 14941, 14941, 14941, 14941, 14941, 14941, 14941, 14940, 14940, 14940, 14940, 14940, 14940, 14940, 14939, 14939, 14939, 14939, 14939, 14939, 14939, 14939, 14938, 14938, 14938, 14938, 14938, 14938, 14938, 14937, 14937, 14937, 14937, 14937, 14937, 14937, 14936, 14936, 14936, 14936, 14936, 14936, 14935, 14935, 14935, 14935, 14935, 14935, 14935, 14934, 14934, 14934, 14934, 14934, 14934, 14934, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932]"
1,"[14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14934, 14934, 14934, 14935, 14935, 14935, 14936, 14936, 14937, 14937, 14937, 14938, 14938, 14939, 14939, 14940, 14940, 14941, 14941, 14942, 14942, 14943, 14943, 14944, 14944, 14945, 14945, 14945, 14946, 14947, 14947, 14947, 14948, 14948, 14949, 14949, 14950, 14950, 14951, 14951, 14951, 14952, 14952, 14953, 14953, 14954, 14954, 14955, 14955, 14955, 14956, 14956, 14956, 14957, 14957, 14958, 14958, 14959, 14959, 14960, 14960, 14960, 14961, 14961, 14962, 14962, 14962, 14963, 14963, 14963, 14964, 14964, 14965, 14965, 14966, 14966, 14966, 14967, 14967, 14967, 14968, 14969, 14969, 14969, 14970, 14970, 14971, 14971, 14971, 14972, 14972, 14973, 14973, 14974, 14975, 14975, 14976, 14976, 14977, 14977, 14978, 14978, 14979, 14979, 14980, 14980, 14980, 14980, 14980, 14980, 14980, 14980, 14980, 14980, 14980, 14980, 14980, 14980, 14980, 14980, 14980, 14980, 14980, 14980, 14980, 14980, 14980, 14980, 14979, 14979, 14979, 14979, 14979, 14979, 14979, 14979, 14979, 14979, 14979, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14977, 14977, 14977, 14978, 14978, 14978, 14978, 14978, 14979, 14979, 14979, 14979, 14980, 14980, 14980, 14980, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14982, 14982, 14982, 14982, 14983, 14983, 14983, 14983, 14983, 14984, 14984, 14984, 14984, 14984, 14984, 14984, 14985, 14985, 14985, 14985, 14985, 14985, 14985, 14984, 14984, 14984, 14984, 14984, 14984, 14984, 14984, 14984, 14984, 14984, 14984, 14983, 14983, 14983, 14983, 14983, 14983, 14983, 14983, 14983, 14983, 14983, 14983, 14983, 14983, 14983, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14982, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14981, 14980, 14980, 14980, 14980, 14980, 14980, 14980, 14980, 14980, 14980, 14980, 14980, 14980, 14980, 14980, 14980, 14980, 14980, 14979, 14979, 14979, 14979, 14980, 14980, 14980, 14980, 14980, 14980, 14980, 14980, 14980, 14980, 14980, 14980, 14980, 14980, 14980, 14980, 14980, 14980, 14980, 14980, 14980, 14980, 14980, 14980, 14980, 14980, 14980, 14980, 14980, 14980, 14980, 14980, 14980, 14980, 14980, 14980, 14980, 14980, 14980, 14980, 14979, 14979, 14979, 14979, 14979, 14979, 14979, 14979, 14979, 14979, 14979, 14979, 14979, 14979, 14979, 14979, 14979, 14979, 14979, 14979, 14979, 14979, 14979, 14979, 14979, 14979, 14980, 14979, 14979, 14979, 14979, 14979, 14979, 14979, 14979, 14979, 14979, 14979, 14979, 14979, 14979, 14979, 14979, 14979, 14979, 14979, 14979, 14979, 14979, 14979, 14979, 14979, 14979, 14979, 14979, 14979, 14979, 14979, 14979, 14979, 14979, 14979, 14979, 14979, 14979, 14979, 14979, 14979, 14979, 14979, 14979, 14979, 14979, 14979, 14979, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14979, 14979, 14979, 14979, 14979, 14979, 14979, 14979, 14979, 14979, 14979, 14979, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14979, 14979, 14979, 14979, 14979, 14979, 14979, 14979, 14979, 14979, 14979, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14978, 14977, 14977, 14977, 14977, 14977, 14977, 14976, 14976, 14976, 14976, 14975, 14975, 14975, 14974, 14974, 14973, 14973, 14973, 14972, 14972, 14971, 14971, 14970, 14970, 14969, 14968, 14968, 14967, 14967, 14966, 14966, 14965, 14965, 14964, 14964, 14963, 14963, 14962, 14962, 14962, 14961, 14961, 14961, 14960, 14960, 14960, 14959, 14959, 14959, 14958, 14958, 14958, 14958, 14957, 14957, 14957, 14957, 14956, 14956, 14956, 14956, 14955, 14955, 14955, 14955, 14955, 14954, 14954, 14954, 14953, 14953, 14953, 14953, 14952, 14952, 14952, 14952, 14951, 14951, 14951, 14951, 14950, 14950, 14950, 14950, 14950, 14949, 14949, 14949, 14949, 14949, 14948, 14948, 14948, 14948, 14948, 14948, 14947, 14947, 14947, 14947, 14947, 14947, 14947, 14947, 14946, 14946, 14946, 14946, 14946, 14946, 14946, 14946, 14946, 14945, 14945, 14945, 14945, 14945, 14945, 14945, 14945, 14944, 14944, 14944, 14944, 14944, 14944, 14944, 14944, 14943, 14943, 14943, 14943, 14943, 14943, 14943, 14942, 14942, 14942, 14942, 14942, 14942, 14942, 14941, 14941, 14941, 14941, 14941, 14941, 14940, 14940, 14940, 14940, 14940, 14940, 14940, 14939, 14939, 14939, 14939, 14939, 14939, 14939, 14938, 14938, 14938, 14938, 14938, 14937, 14937, 14937, 14937, 14937, 14937, 14936, 14936, 14936, 14936, 14936, 14936, 14935, 14935, 14935, 14935, 14935, 14935, 14935, 14935, 14934, 14934, 14934, 14934, 14934, 14934, 14934, 14934, 14934, 14934, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14932, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933, 14933]"
